ResponseId,evidence_free,evidence_based,speech_id,text,item_id,party,chamber,decade_group,starting_year,bin,evidence_minus_intuition_score
R_1kUqd8QuOoe85kU,3.0,2.0,1020235537,"on our side got In the well and used the word ""liar"" five times In respect to different asnecta of Clintons life. So the Speaker comes up with an arbitrary new rule that I respect. and here it is. ""We dont say lie. We dont say lying. We dont say liar."" But the gentleman from Connecticut taught me that you can say. ""He Is not telling the truth. He Is telling untruths. He Is crushing the truth. abusing the truth. damning the truth. smashing the truth."" but no liar. Also. let us go back to the formal decorum of calling one another mister and saying everything through the Speaker. because I am a traditionalist. Obviously. I am a conservative. I think that maybe we have a leg up on the Canadian Parliament. the British Parliament. where they shout one another down. scream and yell. and waste a lot of time.",521,Republican,H,11,1991,"(-4.24, -2.325]",-2.046578
R_1kUqd8QuOoe85kU,3.0,2.0,1040076275,I say to the Senator it is $100.000 for new construction. $25.000 for alteration. repair. renovation. rehabilitation. The second part deals with contract splitting. There is a whole provision in here affecting the reporting requirements. to allow inspection of payrolls by interested parties. This was an important issue to determine which workers are actually being covered. We will have an opportunity to discuss the compliance provision. the definition of various employees.,536,Republican,S,11,1995,"(1.489, 3.396]",2.079238
R_3M4h4EBDlxHOJ01,3.0,3.0,500164556,Was there a bill to allot lands in severalty to the Seneca Indians?,25,Democrat,H,1,1889,"(-5.265, -3.066]",-0.60623443
R_3M4h4EBDlxHOJ01,1.0,4.0,560089486,Mr. President. at the time this tobacco was taken from Colonel Mosby he was a paroled soldier and under the guaranty of the protection of the United States. It was taken from him and turned over to the Treasury. It seems to me common honesty requires that the Government ought to recognize this claim if it is proved. All the claimant asks is to be heard.,46,Democrat,S,2,1899,"(-2.655, -0.623]",-0.7820164000000001
R_3M4h4EBDlxHOJ01,4.0,3.0,570067552,The chairman stated that there was an adverse report on the joint resolution itself.,59,Democrat,S,2,1901,"(1.409, 3.442]",1.8747188000000001
R_3M4h4EBDlxHOJ01,4.0,1.0,640216182,Oh. I think we might as well be candid. You can not fool anybody. It does not pay to be disingenuous.,61,Democrat,S,3,1915,"(-5.542, -3.197]",-2.2145147
R_3M4h4EBDlxHOJ01,5.0,2.0,630011953,Mr. Chairman. jugt to get straight this matter of the manufacturers indorsement of this bill. I want to say that I never heard of any manufacturer in the woolen interest protesting against it. and I have no doubt in the world that typical standpatters like my friend PAYNE and my friend FORaDNEY and my friend MOORE would never have voted for it if they had ever had any protest against it from the manufacturers.,66,Democrat,H,3,1913,"(-3.197, -0.861]",-2.1194015
R_3M4h4EBDlxHOJ01,1.0,4.0,650024355,Chapter 7 itself is a committee amendment. and the Senator from Georgia has offered an amendment to the committee amendment in the nature of a substitute. Chapter VII is not in time original bill. so the committee offers it as an amendment.,72,Democrat,S,3,1917,"(-0.861, 1.475]",0.48272824
R_3M4h4EBDlxHOJ01,3.0,3.0,680166323,Yes. and I do not think the Senator himself would object to a provision of that kind. I,88,Democrat,S,4,1925,"(-3.095, -0.769]",-0.8204667
R_3M4h4EBDlxHOJ01,3.0,2.0,660057239,I agree with the last statement that the gentleman made. I agree that these laws ought to be repealed. Why do not you repeal them? You are in power here. Your side is in the majority and in control of the House. Why not repeal them?,90,Democrat,H,4,1919,"(-3.095, -0.769]",-0.9287796
R_3M4h4EBDlxHOJ01,4.0,2.0,700183933,I would not hang the Senator. I am too fond of him.,101,Democrat,S,5,1929,"(-5.486, -3.162]",-1.7022370999999998
R_3M4h4EBDlxHOJ01,2.0,4.0,740176673,"On page 4. line 24. reference is made to loans ""so secured as reasonably to assure repayment thereof."" Does that language apply to other sections of the bill to which the Senator from Michigan has directed our attention?",116,Democrat,S,5,1935,"(1.468, 3.783]",1.7288535
R_3M4h4EBDlxHOJ01,4.0,1.0,790193892,I am afraid that I and my comrades on this side of the aisle would have denounced it from the hilltops.,125,Democrat,S,6,1945,"(-5.517, -3.22]",-3.0739222
R_3M4h4EBDlxHOJ01,3.0,3.0,860013921,it. much against the wishes of the helpless Lithuanians. part of the Soviet Union. Since 1940. except for the 2year period during the war. the unfortunate Lithuanians have been oppressed by the tyrannical government imposed upon them by the Communist rulers of the Kremlin. There they suffer in misery and under conditions approaching servitude beneath the heel of their detested and despised overlords. At the same time. in their hearts they all cherish the hope that someday. somehow. freedom and independence may dawn over their heads in their historic and beloved homeland. I am glad to join loyal and libertyloving and proud Americans of Lithuanian descent who. in observing the 41st anniversary of Lithuanian Independence Day. echo the true feelings and sentiments of oppressed Lithuanians in unfree Lithuania.,163,Democrat,H,8,1959,"(-5.29, -2.99]",-2.6423327999999997
R_3M4h4EBDlxHOJ01,5.0,2.0,940097997,to a country whose leader so flagrantly violates her espoused democratic principles. Such behavior labels her nothing less than a supreme hypocrite. What many of us fail to remember is that Indira Gandhi is not Mahatma Gandhi. indeed she is not related at all to that martyr for democracy. She only bears a similar name. and by her actions has defiled that name.,185,Democrat,H,9,1975,"(-4.308, -2.258]",-1.9710207
R_3M4h4EBDlxHOJ01,3.0,3.0,1050158243,"Mr. President. I take 1 minute -because I understand -the Senator from Arizona now is here to move to table. This amendment. I believe. is Seriously flawed. What it will do is keep our troopsnervous and our commanders nervous. because if there is not a vote that occurs on March 31 next year. then no funds can be spent to support our troops. So it really is the worst of all worlds. It attempts to guarantee there will be a vote. Of course. you never can tell what efforts will be made to thwart that. What this amendment says. if there is no vote by a tertain date. the funding is cut. the troops must be withdrawn. the troops will not be supportedif there is no vote. That is a ""keep the troops and commanders nervous"" approach. I think it is a terrible mistake. I hope our last vote. which was overwhelming in this body. will be considered the view of this Senate.",226,Democrat,S,11,1997,"(-1.974, -0.00931]",-1.0048504
R_3M4h4EBDlxHOJ01,3.0,3.0,1020001777,not lose the option remove the underlying causes of con- of going to war. But by going to war flict in the region. It will not ease our now. we will lose forever the chance to addiction to foreign oil. or reduce the achieve our objectives without war. inequalities of wealth among nations So let us not. in our eagerness to in the Middle East. or promote democ- reassert American power. lose sight of racy. or end the threat of terrorism. or American values. Let us not permit produce a deeper understanding be- our impatience to damage our econotween Israel and the Arab world. We my and end thousands of American know not. therefore. whether this war lives. And let us not. in the name of will resolve anything. whether it will every lesson history can teach. preend war in the Persian Gulf. or serve tend that we can build,229,Democrat,H,11,1991,"(-1.974, -0.00931]",-1.9293175
